order_id,order_date,book_id,quantity,customer_id,genre,sale_price
1063390,06.07.2018,623,1,399714,genre fiction,64
1197123,06.07.2018,428,1,65005,genre fiction,519
1197123,06.07.2018,590,1,65005,genre fiction,341
1213808,06.07.2018,594,1,339140,genre fiction,399
1213808,06.07.2018,668,2,339140,genre fiction,64
1213808,06.07.2018,670,1,339140,nonfiction,64
1221964,06.07.2018,701,1,473502,nonfiction,584
136639,07.07.2018,760,1,293598,genre fiction,389
136639,07.07.2018,772,1,293598,nonfiction,584
192368,07.07.2018,616,2,683855,nonfiction,129
192368,07.07.2018,681,1,683855,genre fiction,194
320758,07.07.2018,418,1,505009,genre fiction,194
421010,07.07.2018,587,1,718343,genre fiction,324
499772,07.07.2018,709,1,145823,nonfiction,194
706323,07.07.2018,614,1,558683,genre fiction,692
740330,07.07.2018,578,1,453469,genre fiction,714
740330,07.07.2018,869,2,453469,genre fiction,194
1099836,07.07.2018,548,1,383485,genre fiction,259
1099836,07.07.2018,712,1,383485,nonfiction,454
1099836,07.07.2018,717,1,383485,nonfiction,129
1099836,07.07.2018,952,1,383485,children,291
1117407,07.07.2018,591,1,242479,genre fiction,714
1146932,07.07.2018,650,1,217687,children,360
143320,08.07.2018,760,1,552133,genre fiction,389
143320,08.07.2018,933,1,552133,nonfiction,64
318983,08.07.2018,653,1,79900,genre fiction,64
318983,08.07.2018,662,2,79900,genre fiction,389
318983,08.07.2018,702,1,79900,genre fiction,389
458728,08.07.2018,773,1,396410,nonfiction,583
504220,08.07.2018,615,1,70771,nonfiction,64
561263,08.07.2018,498,1,411152,genre fiction,64
561263,08.07.2018,635,1,411152,genre fiction,259
561263,08.07.2018,682,1,411152,genre fiction,558
565710,08.07.2018,591,2,108928,genre fiction,714
565710,08.07.2018,745,1,108928,genre fiction,129
954653,08.07.2018,610,2,499822,genre fiction,64
954653,08.07.2018,646,2,499822,genre fiction,259
954653,08.07.2018,706,1,499822,genre fiction,324
967459,08.07.2018,624,1,118697,genre fiction,64
1024591,08.07.2018,634,1,374239,genre fiction,259
1024591,08.07.2018,673,1,374239,genre fiction,64
1109076,08.07.2018,49,1,435828,genre fiction,389
1109076,08.07.2018,707,1,435828,genre fiction,925
1125469,08.07.2018,607,1,137482,genre fiction,194
1175526,08.07.2018,656,1,732447,nonfiction,498
1175526,08.07.2018,722,1,732447,genre fiction,194
5751,09.07.2018,654,1,94396,genre fiction,519
5751,09.07.2018,739,1,94396,genre fiction,602
195457,09.07.2018,602,2,381465,genre fiction,324
195457,09.07.2018,651,1,381465,genre fiction,64
195457,09.07.2018,681,1,381465,genre fiction,194
195457,09.07.2018,706,1,381465,genre fiction,324
203694,09.07.2018,593,1,206822,genre fiction,519
203694,09.07.2018,709,1,206822,nonfiction,194
203694,09.07.2018,729,1,206822,genre fiction,259
333209,09.07.2018,715,1,85535,genre fiction,259
333209,09.07.2018,805,1,85535,fiction,519
420204,09.07.2018,422,1,574648,genre fiction,64
500943,09.07.2018,757,1,210424,nonfiction,259
605110,09.07.2018,617,1,181950,genre fiction,246
605110,09.07.2018,762,1,181950,genre fiction,64
780089,09.07.2018,660,1,484451,genre fiction,64
806017,09.07.2018,707,1,168409,genre fiction,925
827536,09.07.2018,608,1,708849,genre fiction,389
935091,09.07.2018,632,1,235689,genre fiction,714
937532,09.07.2018,720,1,16537,genre fiction,259
937532,09.07.2018,744,2,16537,genre fiction,772
960664,09.07.2018,593,1,215154,genre fiction,519
960664,09.07.2018,619,1,215154,genre fiction,828
960664,09.07.2018,766,1,215154,genre fiction,64
960664,09.07.2018,819,1,215154,genre fiction,499
972114,09.07.2018,690,1,475604,genre fiction,475
1044010,09.07.2018,638,1,272272,genre fiction,586
1064156,09.07.2018,658,1,293508,genre fiction,64
28517,10.07.2018,657,1,196706,genre fiction,194
66995,10.07.2018,502,1,580806,genre fiction,64
139802,10.07.2018,613,1,718278,genre fiction,129
139802,10.07.2018,671,2,718278,genre fiction,428
157718,10.07.2018,220,1,664856,genre fiction,779
157718,10.07.2018,618,1,664856,genre fiction,129
157718,10.07.2018,625,1,664856,genre fiction,449
250040,10.07.2018,486,2,363464,genre fiction,451
250040,10.07.2018,626,1,363464,children,451
250040,10.07.2018,742,1,363464,nonfiction,194
391881,10.07.2018,677,1,657830,nonfiction,349
587352,10.07.2018,664,1,642583,genre fiction,194
648909,10.07.2018,424,1,316267,genre fiction,584
648909,10.07.2018,607,1,316267,genre fiction,194
741193,10.07.2018,641,1,680496,genre fiction,64
752767,10.07.2018,874,1,160743,genre fiction,519
885432,10.07.2018,611,1,530043,children,161
885432,10.07.2018,673,1,530043,genre fiction,64
885432,10.07.2018,706,3,530043,genre fiction,324
885432,10.07.2018,710,1,530043,children,480
885432,10.07.2018,719,1,530043,children,399
885432,10.07.2018,743,1,530043,genre fiction,259
885432,10.07.2018,913,1,530043,genre fiction,115
919463,10.07.2018,692,1,134604,fiction,584
997574,10.07.2018,592,2,686905,genre fiction,451
997574,10.07.2018,693,1,686905,genre fiction,194
1103995,10.07.2018,451,1,663394,genre fiction,454
1103995,10.07.2018,557,1,663394,genre fiction,883
1103995,10.07.2018,944,3,663394,nonfiction,709
1124722,10.07.2018,387,1,118668,genre fiction,519
1124722,10.07.2018,584,1,118668,fiction,259
1124722,10.07.2018,685,1,118668,nonfiction,519
1147466,10.07.2018,581,1,33673,genre fiction,64
1147466,10.07.2018,916,2,33673,nonfiction,373
1265789,10.07.2018,637,1,735816,genre fiction,623
1265789,10.07.2018,662,1,735816,genre fiction,389
1265789,10.07.2018,665,1,735816,genre fiction,194
1265789,10.07.2018,674,1,735816,genre fiction,64
1282409,10.07.2018,590,1,715273,genre fiction,341
1282409,10.07.2018,802,1,715273,genre fiction,324
250192,11.07.2018,607,1,138273,genre fiction,194
250192,11.07.2018,708,1,138273,genre fiction,621
250192,11.07.2018,709,1,138273,nonfiction,194
274654,11.07.2018,883,2,716795,genre fiction,324
322596,11.07.2018,575,1,312286,fiction,649
322596,11.07.2018,640,1,312286,genre fiction,194
322596,11.07.2018,818,1,312286,children,129
671423,11.07.2018,671,1,312678,genre fiction,428
707051,11.07.2018,566,1,631824,genre fiction,557
707051,11.07.2018,625,1,631824,genre fiction,449
707051,11.07.2018,675,1,631824,genre fiction,499
707051,11.07.2018,684,1,631824,nonfiction,194
707051,11.07.2018,759,1,631824,genre fiction,259
846156,11.07.2018,666,1,492970,nonfiction,649
1018236,11.07.2018,588,1,390957,nonfiction,64
1018236,11.07.2018,638,1,390957,genre fiction,586
1018236,11.07.2018,695,1,390957,genre fiction,727
1029845,11.07.2018,779,1,520062,genre fiction,259
1203976,11.07.2018,632,1,590566,genre fiction,714
1203976,11.07.2018,754,1,590566,genre fiction,259
1203976,11.07.2018,807,1,590566,genre fiction,779
1245769,11.07.2018,418,1,211474,genre fiction,194
1245769,11.07.2018,669,1,211474,genre fiction,324
33902,12.07.2018,710,1,250860,children,480
85296,12.07.2018,713,1,168744,genre fiction,194
85296,12.07.2018,734,1,168744,nonfiction,324
85296,12.07.2018,769,1,168744,genre fiction,64
108480,12.07.2018,588,1,308612,nonfiction,64
217053,12.07.2018,810,1,46693,genre fiction,64
365605,12.07.2018,382,1,427429,nonfiction,649
365605,12.07.2018,777,2,427429,genre fiction,649
555212,12.07.2018,650,1,2675,children,360
555212,12.07.2018,711,1,2675,genre fiction,259
557921,12.07.2018,32,1,149103,genre fiction,64
582120,12.07.2018,593,1,129677,genre fiction,519
779416,12.07.2018,403,1,54726,genre fiction,779
779416,12.07.2018,627,1,54726,genre fiction,746
779416,12.07.2018,747,1,54726,genre fiction,194
779416,12.07.2018,938,1,54726,genre fiction,519
817104,12.07.2018,735,1,86576,genre fiction,650
888939,12.07.2018,693,1,435106,genre fiction,194
888939,12.07.2018,765,1,435106,genre fiction,64
941228,12.07.2018,767,1,291484,nonfiction,454
941228,12.07.2018,834,1,291484,genre fiction,259
984640,12.07.2018,441,1,87009,genre fiction,324
984640,12.07.2018,529,1,87009,genre fiction,259
984640,12.07.2018,739,1,87009,genre fiction,602
1197581,12.07.2018,704,1,572359,nonfiction,623
1197581,12.07.2018,763,1,572359,children,389
1250490,12.07.2018,434,2,713419,genre fiction,64
1250490,12.07.2018,623,1,713419,genre fiction,64
1250490,12.07.2018,623,1,713419,genre fiction,64
1250490,12.07.2018,766,1,713419,genre fiction,64
78178,13.07.2018,599,1,466774,genre fiction,389
78178,13.07.2018,673,1,466774,genre fiction,64
99784,13.07.2018,626,1,447865,children,451
99784,13.07.2018,655,1,447865,nonfiction,64
99784,13.07.2018,689,1,447865,genre fiction,475
133322,13.07.2018,540,1,401746,genre fiction,475
133322,13.07.2018,758,1,401746,nonfiction,129
560109,13.07.2018,78,1,592498,genre fiction,64
560109,13.07.2018,591,1,592498,genre fiction,714
560109,13.07.2018,689,1,592498,genre fiction,475
697134,13.07.2018,754,1,604849,genre fiction,259
702932,13.07.2018,625,1,301923,genre fiction,449
706954,13.07.2018,580,1,619859,genre fiction,259
706954,13.07.2018,645,1,619859,genre fiction,584
743053,13.07.2018,590,1,101929,genre fiction,341
743053,13.07.2018,671,1,101929,genre fiction,428
743053,13.07.2018,730,1,101929,nonfiction,389
743053,13.07.2018,895,1,101929,genre fiction,64
749279,13.07.2018,377,1,507267,genre fiction,129
749279,13.07.2018,590,1,507267,genre fiction,341
854873,13.07.2018,431,1,411110,nonfiction,64
854873,13.07.2018,654,3,411110,genre fiction,519
854873,13.07.2018,706,1,411110,genre fiction,324
854873,13.07.2018,722,1,411110,genre fiction,194
955435,13.07.2018,758,1,513527,nonfiction,129
1120191,13.07.2018,610,1,700742,genre fiction,64
1120191,13.07.2018,615,1,700742,nonfiction,64
1120191,13.07.2018,707,1,700742,genre fiction,925
1235671,13.07.2018,493,2,256298,genre fiction,692
1235671,13.07.2018,579,1,256298,genre fiction,443
1235671,13.07.2018,729,1,256298,genre fiction,259
73128,14.07.2018,490,1,576258,genre fiction,324
167409,14.07.2018,585,1,554310,genre fiction,194
167409,14.07.2018,708,1,554310,genre fiction,621
244740,14.07.2018,205,1,148481,genre fiction,64
244740,14.07.2018,918,1,148481,genre fiction,259
446943,14.07.2018,748,1,333463,genre fiction,324
463138,14.07.2018,620,1,72940,genre fiction,259
905977,14.07.2018,646,1,387689,genre fiction,259
941904,14.07.2018,477,1,190865,fiction,709
941904,14.07.2018,540,1,190865,genre fiction,475
941904,14.07.2018,548,1,190865,genre fiction,259
941904,14.07.2018,579,1,190865,genre fiction,443
941904,14.07.2018,854,1,190865,genre fiction,449
941904,14.07.2018,953,1,190865,nonfiction,378
961996,14.07.2018,695,1,254453,genre fiction,727
1007941,14.07.2018,949,1,527585,genre fiction,1103
1054868,14.07.2018,969,1,462672,nonfiction,572
1072600,14.07.2018,599,1,307721,genre fiction,389
1072600,14.07.2018,613,1,307721,genre fiction,129
1195074,14.07.2018,583,1,499758,genre fiction,259
11512,15.07.2018,604,1,337202,fiction,194
11512,15.07.2018,633,1,337202,genre fiction,64
29388,15.07.2018,712,1,23947,nonfiction,454
29388,15.07.2018,763,1,23947,children,389
29388,15.07.2018,782,1,23947,genre fiction,194
53963,15.07.2018,657,1,232295,genre fiction,194
100583,15.07.2018,674,1,228320,genre fiction,64
100583,15.07.2018,702,1,228320,genre fiction,389
244510,15.07.2018,605,1,486979,genre fiction,194
244510,15.07.2018,701,1,486979,nonfiction,584
371151,15.07.2018,358,1,507691,genre fiction,259
427052,15.07.2018,611,1,451322,children,161
427052,15.07.2018,627,1,451322,genre fiction,746
547261,15.07.2018,676,1,168840,genre fiction,194
547261,15.07.2018,900,1,168840,genre fiction,194
632749,15.07.2018,667,1,729593,genre fiction,194
676338,15.07.2018,838,1,271912,genre fiction,248
699783,15.07.2018,581,1,212600,genre fiction,64
721787,15.07.2018,611,1,551531,children,161
721787,15.07.2018,741,1,551531,genre fiction,259
723366,15.07.2018,686,1,520826,nonfiction,196
723366,15.07.2018,758,1,520826,nonfiction,129
740824,15.07.2018,618,1,180263,genre fiction,129
773282,15.07.2018,402,1,740121,genre fiction,324
773282,15.07.2018,761,1,740121,genre fiction,431
842790,15.07.2018,699,1,295118,genre fiction,64
1229749,15.07.2018,32,1,133851,genre fiction,64
1229749,15.07.2018,584,1,133851,fiction,259
1240386,15.07.2018,605,1,491764,genre fiction,194
1240386,15.07.2018,636,1,491764,genre fiction,64
1252003,15.07.2018,621,1,26775,genre fiction,64
1252003,15.07.2018,623,2,26775,genre fiction,64
1281827,15.07.2018,592,1,656122,genre fiction,451
1281827,15.07.2018,689,1,656122,genre fiction,475
1281827,15.07.2018,700,1,656122,genre fiction,454
87412,16.07.2018,655,1,479947,nonfiction,64
241780,16.07.2018,620,1,346396,genre fiction,259
241780,16.07.2018,691,1,346396,genre fiction,194
248858,16.07.2018,945,1,684482,genre fiction,584
271963,16.07.2018,673,1,9653,genre fiction,64
271963,16.07.2018,760,1,9653,genre fiction,389
435370,16.07.2018,387,1,324109,genre fiction,519
435370,16.07.2018,449,1,324109,genre fiction,129
499716,16.07.2018,414,1,402868,genre fiction,64
499716,16.07.2018,661,1,402868,genre fiction,129
555375,16.07.2018,606,1,513187,fiction,194
555375,16.07.2018,774,1,513187,genre fiction,844
602130,16.07.2018,582,1,150733,genre fiction,475
619565,16.07.2018,620,1,575068,genre fiction,259
628860,16.07.2018,647,1,730209,genre fiction,519
628860,16.07.2018,693,1,730209,genre fiction,194
628860,16.07.2018,917,2,730209,genre fiction,502
719609,16.07.2018,601,1,710606,genre fiction,577
758142,16.07.2018,769,1,17348,genre fiction,64
1089328,16.07.2018,433,1,343002,genre fiction,259
1089328,16.07.2018,614,1,343002,genre fiction,692
36213,17.07.2018,592,1,22206,genre fiction,451
36213,17.07.2018,661,1,22206,genre fiction,129
97769,17.07.2018,436,1,269599,genre fiction,194
97769,17.07.2018,781,1,269599,genre fiction,324
156970,17.07.2018,543,1,242353,genre fiction,65
156970,17.07.2018,760,1,242353,genre fiction,389
268317,17.07.2018,393,2,513456,genre fiction,519
486600,17.07.2018,519,1,701676,genre fiction,467
486600,17.07.2018,590,1,701676,genre fiction,341
486600,17.07.2018,625,2,701676,genre fiction,449
486600,17.07.2018,733,1,701676,genre fiction,194
486600,17.07.2018,768,1,701676,genre fiction,194
506361,17.07.2018,634,1,125231,genre fiction,259
506361,17.07.2018,723,1,125231,genre fiction,194
514621,17.07.2018,601,1,388847,genre fiction,577
514621,17.07.2018,759,1,388847,genre fiction,259
562785,17.07.2018,642,1,320548,genre fiction,64
733191,17.07.2018,633,1,539101,genre fiction,64
733191,17.07.2018,878,1,539101,genre fiction,519
849239,17.07.2018,631,1,274184,genre fiction,431
849239,17.07.2018,661,1,274184,genre fiction,129
948812,17.07.2018,640,2,244384,genre fiction,194
950046,17.07.2018,618,1,7275,genre fiction,129
950046,17.07.2018,708,2,7275,genre fiction,621
950046,17.07.2018,722,1,7275,genre fiction,194
1012162,17.07.2018,427,1,508695,genre fiction,129
1012162,17.07.2018,707,1,508695,genre fiction,925
1041016,17.07.2018,557,1,94097,genre fiction,883
136174,18.07.2018,623,1,738455,genre fiction,64
216596,18.07.2018,710,1,510692,children,480
298606,18.07.2018,669,1,596185,genre fiction,324
367085,18.07.2018,903,1,724431,genre fiction,64
487150,18.07.2018,578,1,533012,genre fiction,714
487150,18.07.2018,638,1,533012,genre fiction,586
487150,18.07.2018,749,1,533012,genre fiction,64
576269,18.07.2018,586,1,660848,genre fiction,649
576269,18.07.2018,599,1,660848,genre fiction,389
606337,18.07.2018,705,1,79836,fiction,129
766525,18.07.2018,702,1,221096,genre fiction,389
829595,18.07.2018,750,1,51266,nonfiction,349
880616,18.07.2018,917,1,354260,genre fiction,502
1092949,18.07.2018,662,1,460944,genre fiction,389
1092949,18.07.2018,666,3,460944,nonfiction,649
1275764,18.07.2018,771,1,644825,genre fiction,259
1896,19.07.2018,766,1,671775,genre fiction,64
39893,19.07.2018,608,1,209350,genre fiction,389
39893,19.07.2018,654,2,209350,genre fiction,519
39893,19.07.2018,776,1,209350,genre fiction,194
202420,19.07.2018,580,1,630211,genre fiction,259
253894,19.07.2018,636,1,473891,genre fiction,64
253894,19.07.2018,654,1,473891,genre fiction,519
337424,19.07.2018,748,1,729480,genre fiction,324
365797,19.07.2018,735,1,406224,genre fiction,650
374403,19.07.2018,585,1,262385,genre fiction,194
392439,19.07.2018,627,2,519076,genre fiction,746
392439,19.07.2018,673,1,519076,genre fiction,64
392439,19.07.2018,701,1,519076,nonfiction,584
621695,19.07.2018,561,1,663939,genre fiction,475
621695,19.07.2018,724,1,663939,genre fiction,64
704660,19.07.2018,680,2,462725,genre fiction,324
714576,19.07.2018,690,1,187434,genre fiction,475
1108035,19.07.2018,660,1,255478,genre fiction,64
1239262,19.07.2018,375,1,181504,genre fiction,486
1239262,19.07.2018,612,1,181504,genre fiction,194
1258964,19.07.2018,412,1,649308,nonfiction,616
283667,20.07.2018,632,1,173905,genre fiction,714
454996,20.07.2018,669,1,373851,genre fiction,324
459063,20.07.2018,580,1,333196,genre fiction,259
459063,20.07.2018,656,1,333196,nonfiction,498
484518,20.07.2018,619,1,541209,genre fiction,828
484518,20.07.2018,913,2,541209,genre fiction,115
761706,20.07.2018,692,1,474869,fiction,584
769999,20.07.2018,766,2,241715,genre fiction,64
801740,20.07.2018,664,1,14366,genre fiction,194
823114,20.07.2018,448,1,99053,fiction,64
823114,20.07.2018,670,2,99053,nonfiction,64
839317,20.07.2018,719,1,248217,children,399
839317,20.07.2018,724,2,248217,genre fiction,64
865210,20.07.2018,675,3,656915,genre fiction,499
875422,20.07.2018,641,1,149295,genre fiction,64
875422,20.07.2018,771,1,149295,genre fiction,259
956859,20.07.2018,598,2,222414,genre fiction,259
956859,20.07.2018,622,1,222414,nonfiction,64
956859,20.07.2018,749,2,222414,genre fiction,64
139368,21.07.2018,620,1,21079,genre fiction,259
139368,21.07.2018,626,1,21079,children,451
139368,21.07.2018,626,1,21079,children,451
139368,21.07.2018,680,1,21079,genre fiction,324
140943,21.07.2018,620,1,302595,genre fiction,259
159831,21.07.2018,4,1,633457,fiction,487
159831,21.07.2018,701,1,633457,nonfiction,584
422185,21.07.2018,618,2,440302,genre fiction,129
459420,21.07.2018,603,1,298554,genre fiction,259
459420,21.07.2018,706,2,298554,genre fiction,324
487327,21.07.2018,722,1,385083,genre fiction,194
487327,21.07.2018,911,1,385083,genre fiction,717
748429,21.07.2018,676,1,229412,genre fiction,194
748429,21.07.2018,824,1,229412,genre fiction,194
982268,21.07.2018,334,1,523070,genre fiction,300
985669,21.07.2018,731,1,560106,genre fiction,64
1023396,21.07.2018,717,1,138426,nonfiction,129
1130750,21.07.2018,666,3,280346,nonfiction,649
1130750,21.07.2018,708,1,280346,genre fiction,621
1130750,21.07.2018,762,1,280346,genre fiction,64
1160687,21.07.2018,691,1,349789,genre fiction,194
1160687,21.07.2018,772,1,349789,nonfiction,584
1175132,21.07.2018,464,1,321565,fiction,714
1175132,21.07.2018,581,1,321565,genre fiction,64
1175132,21.07.2018,751,1,321565,genre fiction,389
1202816,21.07.2018,501,1,469217,genre fiction,586
1202816,21.07.2018,620,1,469217,genre fiction,259
1202816,21.07.2018,716,1,469217,genre fiction,324
67084,22.07.2018,372,1,238591,nonfiction,369
67084,22.07.2018,635,1,238591,genre fiction,259
67084,22.07.2018,755,1,238591,genre fiction,64
70664,22.07.2018,586,3,98823,genre fiction,649
104638,22.07.2018,604,1,630504,fiction,194
104638,22.07.2018,738,1,630504,genre fiction,194
213950,22.07.2018,655,1,677040,nonfiction,64
262700,22.07.2018,654,2,290865,genre fiction,519
280271,22.07.2018,629,1,260751,genre fiction,64
280271,22.07.2018,724,1,260751,genre fiction,64
409534,22.07.2018,591,1,440918,genre fiction,714
411523,22.07.2018,178,1,470586,genre fiction,64
411523,22.07.2018,516,1,470586,genre fiction,194
452802,22.07.2018,666,3,33925,nonfiction,649
462980,22.07.2018,663,1,495565,genre fiction,259
506636,22.07.2018,614,1,510062,genre fiction,692
572974,22.07.2018,548,1,722629,genre fiction,259
572974,22.07.2018,608,1,722629,genre fiction,389
623365,22.07.2018,578,1,184651,genre fiction,714
623365,22.07.2018,593,1,184651,genre fiction,519
623365,22.07.2018,680,1,184651,genre fiction,324
623365,22.07.2018,747,1,184651,genre fiction,194
631417,22.07.2018,608,1,297277,genre fiction,389
725415,22.07.2018,771,1,452174,genre fiction,259
743960,22.07.2018,740,3,641657,nonfiction,129
821200,22.07.2018,587,1,235430,genre fiction,324
872134,22.07.2018,494,1,175791,genre fiction,64
872134,22.07.2018,957,2,175791,fiction,692
906298,22.07.2018,596,1,619853,genre fiction,259
906298,22.07.2018,603,1,619853,genre fiction,259
906298,22.07.2018,612,1,619853,genre fiction,194
906298,22.07.2018,618,3,619853,genre fiction,129
906298,22.07.2018,741,1,619853,genre fiction,259
1119276,22.07.2018,638,1,96416,genre fiction,586
1119276,22.07.2018,718,1,96416,genre fiction,129
117616,23.07.2018,545,1,381516,nonfiction,649
175237,23.07.2018,600,2,294527,nonfiction,423
301136,23.07.2018,6,1,132452,genre fiction,324
301136,23.07.2018,627,1,132452,genre fiction,746
301136,23.07.2018,645,1,132452,genre fiction,584
306799,23.07.2018,16,2,474467,genre fiction,324
306799,23.07.2018,617,1,474467,genre fiction,246
306799,23.07.2018,647,1,474467,genre fiction,519
306799,23.07.2018,759,1,474467,genre fiction,259
309986,23.07.2018,631,1,677217,genre fiction,431
314452,23.07.2018,801,1,577718,nonfiction,324
457928,23.07.2018,582,1,469443,genre fiction,475
457928,23.07.2018,646,2,469443,genre fiction,259
486626,23.07.2018,44,1,289205,genre fiction,389
486626,23.07.2018,641,1,289205,genre fiction,64
486626,23.07.2018,682,1,289205,genre fiction,558
578189,23.07.2018,632,1,372488,genre fiction,714
612831,23.07.2018,796,1,9635,fiction,64
812302,23.07.2018,862,1,10688,nonfiction,129
926342,23.07.2018,608,1,499192,genre fiction,389
926342,23.07.2018,645,1,499192,genre fiction,584
926342,23.07.2018,732,1,499192,nonfiction,938
944949,23.07.2018,645,1,728780,genre fiction,584
1033631,23.07.2018,714,1,24250,fiction,519
1087687,23.07.2018,596,1,336513,genre fiction,259
1165992,23.07.2018,495,1,676851,nonfiction,692
1165992,23.07.2018,673,1,676851,genre fiction,64
107941,24.07.2018,585,1,660613,genre fiction,194
107941,24.07.2018,676,1,660613,genre fiction,194
172777,24.07.2018,393,1,700774,genre fiction,519
172777,24.07.2018,865,1,700774,nonfiction,570
306559,24.07.2018,663,1,198013,genre fiction,259
310466,24.07.2018,550,1,99883,nonfiction,649
310466,24.07.2018,769,1,99883,genre fiction,64
534724,24.07.2018,409,1,734384,nonfiction,64
578743,24.07.2018,429,1,399683,fiction,194
578743,24.07.2018,611,1,399683,children,161
578743,24.07.2018,674,1,399683,genre fiction,64
578743,24.07.2018,778,1,399683,genre fiction,519
654706,24.07.2018,694,1,684194,genre fiction,64
654706,24.07.2018,745,1,684194,genre fiction,129
736452,24.07.2018,603,1,410041,genre fiction,259
736452,24.07.2018,780,1,410041,genre fiction,772
756715,24.07.2018,778,1,639342,genre fiction,519
1049197,24.07.2018,565,1,38202,nonfiction,519
1049197,24.07.2018,653,1,38202,genre fiction,64
1122799,24.07.2018,151,1,69266,genre fiction,64
1122799,24.07.2018,631,1,69266,genre fiction,431
1122799,24.07.2018,913,2,69266,genre fiction,115
1189573,24.07.2018,572,1,120450,genre fiction,389
82685,25.07.2018,611,1,443451,children,161
82685,25.07.2018,723,1,443451,genre fiction,194
82685,25.07.2018,766,1,443451,genre fiction,64
194552,25.07.2018,495,1,26379,nonfiction,692
194552,25.07.2018,580,1,26379,genre fiction,259
194552,25.07.2018,654,2,26379,genre fiction,519
223685,25.07.2018,113,1,493264,fiction,551
223685,25.07.2018,369,1,493264,genre fiction,341
223685,25.07.2018,560,1,493264,genre fiction,194
265387,25.07.2018,596,1,234923,genre fiction,259
265387,25.07.2018,730,2,234923,nonfiction,389
564460,25.07.2018,643,1,732793,genre fiction,519
605248,25.07.2018,520,1,232088,genre fiction,194
835778,25.07.2018,678,1,415421,genre fiction,714
845587,25.07.2018,689,1,59795,genre fiction,475
845587,25.07.2018,699,1,59795,genre fiction,64
845587,25.07.2018,701,1,59795,nonfiction,584
845587,25.07.2018,717,1,59795,nonfiction,129
861754,25.07.2018,684,1,352485,nonfiction,194
961683,25.07.2018,631,1,412436,genre fiction,431
961683,25.07.2018,776,1,412436,genre fiction,194
1053851,25.07.2018,612,1,656350,genre fiction,194
1106906,25.07.2018,582,1,627263,genre fiction,475
1106906,25.07.2018,644,1,627263,genre fiction,64
1106906,25.07.2018,667,1,627263,genre fiction,194
1151382,25.07.2018,93,1,670931,genre fiction,129
1151382,25.07.2018,457,1,670931,fiction,129
1204924,25.07.2018,622,1,359507,nonfiction,64
1204924,25.07.2018,637,1,359507,genre fiction,623
1204924,25.07.2018,693,1,359507,genre fiction,194
1204924,25.07.2018,922,1,359507,genre fiction,194
1246032,25.07.2018,581,1,399149,genre fiction,64
1246032,25.07.2018,659,1,399149,genre fiction,389
1246032,25.07.2018,787,2,399149,nonfiction,194
43042,26.07.2018,623,1,367671,genre fiction,64
73485,26.07.2018,53,1,310716,genre fiction,324
73485,26.07.2018,654,1,310716,genre fiction,519
73485,26.07.2018,681,1,310716,genre fiction,194
73485,26.07.2018,729,1,310716,genre fiction,259
243946,26.07.2018,643,2,642537,genre fiction,519
307290,26.07.2018,598,1,264169,genre fiction,259
307290,26.07.2018,665,1,264169,genre fiction,194
421389,26.07.2018,403,1,721266,genre fiction,779
551690,26.07.2018,584,1,391034,fiction,259
672414,26.07.2018,664,1,659500,genre fiction,194
705401,26.07.2018,752,1,705631,genre fiction,499
846417,26.07.2018,730,1,328341,nonfiction,389
1111118,26.07.2018,578,1,447968,genre fiction,714
1118522,26.07.2018,741,1,595102,genre fiction,259
1125179,26.07.2018,656,3,705287,nonfiction,498
1248249,26.07.2018,750,1,4037,nonfiction,349
60021,27.07.2018,634,1,448388,genre fiction,259
60021,27.07.2018,927,1,448388,genre fiction,64
149411,27.07.2018,648,1,271632,genre fiction,499
149411,27.07.2018,754,1,271632,genre fiction,259
149411,27.07.2018,952,2,271632,children,291
156318,27.07.2018,689,1,155587,genre fiction,475
156318,27.07.2018,692,1,155587,fiction,584
156318,27.07.2018,867,1,155587,genre fiction,64
270726,27.07.2018,597,1,177363,genre fiction,64
270726,27.07.2018,624,1,177363,genre fiction,64
270726,27.07.2018,646,1,177363,genre fiction,259
270726,27.07.2018,710,1,177363,children,480
781215,27.07.2018,583,1,207733,genre fiction,259
799548,27.07.2018,609,1,391387,fiction,259
799548,27.07.2018,631,1,391387,genre fiction,431
799548,27.07.2018,713,1,391387,genre fiction,194
911568,27.07.2018,656,1,341298,nonfiction,498
989871,27.07.2018,15,1,52914,genre fiction,425
989871,27.07.2018,661,1,52914,genre fiction,129
990451,27.07.2018,600,1,13126,nonfiction,423
990451,27.07.2018,602,1,13126,genre fiction,324
990451,27.07.2018,688,1,13126,genre fiction,64
990451,27.07.2018,701,3,13126,nonfiction,584
1019138,27.07.2018,595,2,580194,nonfiction,585
1019138,27.07.2018,632,1,580194,genre fiction,714
1025492,27.07.2018,903,1,278869,genre fiction,64
1137963,27.07.2018,769,1,699551,genre fiction,64
1277891,27.07.2018,585,1,379272,genre fiction,194
183392,28.07.2018,660,1,59485,genre fiction,64
536020,28.07.2018,649,1,472205,genre fiction,64
536020,28.07.2018,683,1,472205,genre fiction,64
538600,28.07.2018,583,1,132569,genre fiction,259
538600,28.07.2018,719,1,132569,children,399
560134,28.07.2018,663,1,163411,genre fiction,259
560134,28.07.2018,753,1,163411,genre fiction,194
560134,28.07.2018,848,1,163411,genre fiction,798
793364,28.07.2018,405,1,22473,genre fiction,545
